shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
110002,45.513648,-73.589101,130024
110002,45.513656,-73.589103,130025
110002,45.513661,-73.589110,130026
110002,45.514513,-73.590351,130027
110002,45.514717,-73.590590,130028
110002,45.514823,-73.590667,130029
110002,45.514981,-73.590742,130030
110002,45.515133,-73.590766,130031
110002,45.515379,-73.590593,130032
110002,45.515765,-73.590236,130033
110002,45.516251,-73.589789,130034
110002,45.516300,-73.589744,130035
110002,45.516774,-73.589315,140002
110002,45.517225,-73.588906,140003
110002,45.517521,-73.588638,150002
110002,45.518178,-73.588050,150003
110002,45.518349,-73.587909,150004
110002,45.518805,-73.587511,150005
110002,45.518805,-73.587512,160001
110002,45.518890,-73.587438,160002
110002,45.519556,-73.586824,160003
110002,45.520003,-73.586432,160004
110002,45.520096,-73.586350,170002
110002,45.520592,-73.585904,170003
110002,45.521024,-73.585495,170004
110002,45.521105,-73.585419,170005
110002,45.521417,-73.585139,170006
110002,45.521492,-73.585072,180002
110002,45.521618,-73.584959,180003
110002,45.521960,-73.584639,180004
110002,45.522140,-73.584473,180005
110002,45.522410,-73.584229,180006
110002,45.522831,-73.583862,180007
110002,45.522879,-73.583820,190002
110002,45.523356,-73.583411,190003
110002,45.523825,-73.582998,190004
110002,45.523950,-73.582887,200002
110002,45.524508,-73.582389,200003
110002,45.524656,-73.582260,200004
110002,45.524743,-73.582184,210002
110002,45.524968,-73.581980,210003
110002,45.525238,-73.581750,210004
110002,45.525543,-73.581483,210005
110002,45.525687,-73.581342,210006
110002,45.525967,-73.581086,210007
110002,45.526426,-73.580652,210008
110002,45.526940,-73.580170,210009
110002,45.526940,-73.580169,220001
110002,45.527011,-73.580102,220002
110002,45.527353,-73.579770,220003
110002,45.527974,-73.579200,220004
110002,45.527141,-73.577342,220005
110002,45.526994,-73.577013,220006
110002,45.526935,-73.576881,230002
110002,45.526728,-73.576407,230003
110002,45.526070,-73.574949,230004
110002,45.525947,-73.574675,240002
110003,45.495576,-73.618228,10001
110003,45.495623,-73.618344,10002
110003,45.496175,-73.617848,10003
110003,45.496375,-73.617667,10004
110003,45.496530,-73.617528,20002
110003,45.496599,-73.617500,20003
110003,45.496397,-73.617121,20004
110003,45.496064,-73.616455,20005
110003,45.495870,-73.616101,20006
110003,45.495730,-73.615990,20007
110003,45.495581,-73.615877,20008
110003,45.495441,-73.615864,20009
110003,45.495360,-73.615838,20010
110003,45.495271,-73.615825,20011
110003,45.495253,-73.615815,20012
110003,45.495247,-73.615792,20013
110003,45.495288,-73.614313,20014
110003,45.495322,-73.613130,30002
110003,45.495359,-73.612271,30003
110003,45.495647,-73.610503,30004
110003,45.495647,-73.610502,40001
110003,45.495685,-73.610270,40002
110003,45.495766,-73.609874,40003
110003,45.495820,-73.609558,40004
110003,45.495830,-73.609216,40005
110003,45.495830,-73.608741,40006
110003,45.495540,-73.607582,40007
110003,45.495540,-73.607583,50001
110003,45.495481,-73.607351,50002
110003,45.495311,-73.606814,50003
110003,45.495158,-73.606235,50004
110003,45.495077,-73.605784,50005
110003,45.495014,-73.605425,50006
110003,45.494988,-73.605166,50007
110003,45.494988,-73.605148,50008
110003,45.495002,-73.605133,50009
110003,45.495173,-73.604980,50010
110003,45.495359,-73.604811,50011
110003,45.495424,-73.604751,60002
110003,45.495830,-73.604355,60003
110003,45.498207,-73.601904,60004
110003,45.498585,-73.601483,60005
110003,45.499441,-73.600550,60006
110003,45.499459,-73.600528,60007
110003,45.500097,-73.599785,70002
110003,45.500863,-73.598852,70003
110003,45.501213,-73.598393,70004
110003,45.501627,-73.597717,70005
110003,45.501958,-73.597019,70006
110003,45.502236,-73.596304,70007
110003,45.502240,-73.596293,70008
110003,45.502363,-73.595909,80002
110003,45.502588,-73.595217,80003
110003,45.502679,-73.594984,80004
110003,45.502780,-73.594777,80005
110003,45.502898,-73.594584,80006
110003,45.503043,-73.594378,80007
110003,45.503226,-73.594146,80008
110003,45.503426,-73.593976,80009
110003,45.503425,-73.593975,90001
110003,45.503590,-73.593835,90002
110003,45.504025,-73.593617,90003
110003,45.504307,-73.593514,90004
110003,45.504561,-73.593515,90005
110003,45.505188,-73.593400,90006
110003,45.505581,-73.593287,90007
110003,45.506136,-73.592984,90008
110003,45.507992,-73.591259,90009
110003,45.508376,-73.591091,90010
110003,45.508721,-73.591052,90011
110003,45.509129,-73.591091,90012
110003,45.509385,-73.591143,90013
110003,45.509623,-73.591324,90014
110003,45.509627,-73.591327,90015
110003,45.509630,-73.591333,90016
110003,45.509864,-73.591770,90017
110003,45.510644,-73.593257,90018
110003,45.510718,-73.593398,100002
110003,45.511025,-73.594095,100003
110003,45.511277,-73.595479,100004
110003,45.511543,-73.596328,100005
110003,45.511694,-73.596555,100006
110003,45.511846,-73.596675,100007
110003,45.512052,-73.596700,100008
110003,45.512277,-73.596590,100009
110003,45.512434,-73.596342,100010
110003,45.512667,-73.595871,100011
110003,45.513144,-73.594800,100012
110003,45.513341,-73.594191,100013
110003,45.513440,-73.593467,100014
110003,45.513414,-73.592619,100015
110003,45.512966,-73.590059,100016
110003,45.512921,-73.589519,100017
110003,45.512922,-73.589507,100018
110003,45.512925,-73.589497,100019
110003,45.513063,-73.589224,100020
110003,45.513255,-73.589053,100021
110003,45.513261,-73.589049,100022
110003,45.513270,-73.589049,100023
110003,45.513648,-73.589101,100024
110003,45.513656,-73.589103,100025
110003,45.513661,-73.589110,100026
110003,45.514513,-73.590351,100027
110003,45.514717,-73.590590,100028
110003,45.514823,-73.590667,100029
110003,45.514981,-73.590742,100030
110003,45.515133,-73.590766,100031
110003,45.515379,-73.590593,100032
110003,45.515765,-73.590236,100033
110003,45.516251,-73.589789,100034
110003,45.516300,-73.589744,100035
110003,45.516774,-73.589315,110002
110003,45.517225,-73.588906,110003
110003,45.517521,-73.588638,120002
110003,45.518178,-73.588050,120003
110003,45.518349,-73.587909,120004
110003,45.518805,-73.587511,120005
110003,45.518805,-73.587512,130001
110003,45.518890,-73.587438,130002
110003,45.519556,-73.586824,130003
110003,45.520003,-73.586432,130004
110003,45.520096,-73.586350,140002
110003,45.520592,-73.585904,140003
110003,45.521024,-73.585495,140004
110003,45.521105,-73.585419,140005
110003,45.521417,-73.585139,140006
110003,45.521492,-73.585072,150002
110003,45.521618,-73.584959,150003
110003,45.521960,-73.584639,150004
110003,45.522140,-73.584473,150005
110003,45.522410,-73.584229,150006
110003,45.522831,-73.583862,150007
110003,45.522879,-73.583820,160002
110003,45.523356,-73.583411,160003
110003,45.523825,-73.582998,160004
110003,45.523950,-73.582887,170002
110003,45.524508,-73.582389,170003
110003,45.524656,-73.582260,170004
110003,45.524743,-73.582184,180002
110003,45.524968,-73.581980,180003
110003,45.525238,-73.581750,180004
110003,45.525543,-73.581483,180005
110003,45.525687,-73.581342,180006
110003,45.525967,-73.581086,180007
110003,45.526426,-73.580652,180008
110003,45.526940,-73.580170,180009
110003,45.526940,-73.580169,190001
110003,45.527011,-73.580102,190002
110003,45.527353,-73.579770,190003
110003,45.527974,-73.579200,190004
110003,45.527141,-73.577342,190005
110003,45.526994,-73.577013,190006
110003,45.526935,-73.576881,200002
110003,45.526728,-73.576407,200003
110003,45.526070,-73.574949,200004
110003,45.525947,-73.574675,210002
110004,45.525947,-73.574675,10001
110004,45.525919,-73.574614,10002
110004,45.525872,-73.574546,10003
110004,45.525810,-73.574483,10004
110004,45.525713,-73.574407,10005
110004,45.525651,-73.574369,10006
110004,45.525634,-73.574351,10007
110004,45.525634,-73.574327,10008
110004,45.525661,-73.574223,10009
110004,45.525707,-73.574081,10010
110004,45.525711,-73.574073,10011
110004,45.525713,-73.574069,10012
110004,45.525769,-73.573991,10013
110004,45.525842,-73.573912,10014
110004,45.526366,-73.573425,10015
110004,45.526383,-73.573419,10016
110004,45.526399,-73.573439,10017
110004,45.526613,-73.573868,10018
110004,45.526613,-73.573870,20001
110004,45.526641,-73.573927,20002
110004,45.527477,-73.575733,20003
110004,45.527625,-73.576055,20004
110004,45.527684,-73.576182,30002
110004,45.528744,-73.578513,30003
110004,45.528748,-73.578537,30004
110004,45.528738,-73.578557,30005
110004,45.528121,-73.579137,30006
110004,45.528017,-73.579234,40002
110004,45.527378,-73.579822,40003
110004,45.527116,-73.580077,40004
110004,45.527036,-73.580155,50002
110004,45.526451,-73.580704,50003
110004,45.526089,-73.581047,50004
110004,45.526089,-73.581048,60001
110004,45.525991,-73.581140,60002
110004,45.525712,-73.581396,60003
110004,45.525568,-73.581536,60004
110004,45.525325,-73.581750,60005
110004,45.525325,-73.581748,70001
110004,45.525261,-73.581805,70002
110004,45.524991,-73.582035,70003
110004,45.524767,-73.582239,70004
110004,45.524533,-73.582444,70005
110004,45.524110,-73.582821,70006
110004,45.523974,-73.582942,80002
110004,45.523379,-73.583466,80003
110004,45.522988,-73.583802,80004
110004,45.522902,-73.583875,90002
110004,45.522435,-73.584284,90003
110004,45.522165,-73.584527,90004
110004,45.521985,-73.584692,90005
110004,45.521732,-73.584927,90006
110004,45.521732,-73.584928,100001
110004,45.521642,-73.585012,100002
110004,45.521516,-73.585127,100003
110004,45.521129,-73.585473,100004
110004,45.521048,-73.585548,100005
110004,45.520616,-73.585958,100006
110004,45.520220,-73.586316,100007
110004,45.520121,-73.586405,110002
110004,45.519580,-73.586878,110003
110004,45.519025,-73.587388,110004
110004,45.519025,-73.587389,120001
110004,45.518914,-73.587492,120002
110004,45.518373,-73.587964,120003
110004,45.518202,-73.588105,120004
110004,45.517545,-73.588693,120005
110004,45.517074,-73.589119,120006
110004,45.516798,-73.589370,130002
110004,45.516276,-73.589843,130003
110004,45.516004,-73.590092,130004
110004,45.515789,-73.590289,140002
110004,45.515401,-73.590648,140003
110004,45.515148,-73.590828,140004
110004,45.515143,-73.590830,140005
110004,45.515136,-73.590830,140006
110004,45.514971,-73.590804,140007
110004,45.514805,-73.590726,140008
110004,45.514694,-73.590646,140009
110004,45.514484,-73.590399,140010
110004,45.513635,-73.589163,140011
110004,45.513274,-73.589113,140012
110004,45.513094,-73.589272,140013
110004,45.512966,-73.589525,140014
110004,45.513010,-73.590047,140015
110004,45.513458,-73.592609,140016
110004,45.513484,-73.593473,140017
110004,45.513384,-73.594210,140018
110004,45.513183,-73.594831,140019
110004,45.512705,-73.595907,140020
110004,45.512469,-73.596382,140021
110004,45.512306,-73.596639,140022
110004,45.512302,-73.596645,140023
110004,45.512297,-73.596648,140024
110004,45.512063,-73.596763,140025
110004,45.512060,-73.596764,140026
110004,45.512053,-73.596764,140027
110004,45.511837,-73.596738,140028
110004,45.511833,-73.596737,140029
110004,45.511828,-73.596734,140030
110004,45.511664,-73.596603,140031
110004,45.511507,-73.596366,140032
110004,45.511235,-73.595500,140033
110004,45.510984,-73.594120,140034
110004,45.510680,-73.593434,140035
110004,45.510632,-73.593342,140036
110004,45.510633,-73.593340,150001
110004,45.509828,-73.591808,150002
110004,45.509598,-73.591379,150003
110004,45.509370,-73.591204,150004
110004,45.509124,-73.591153,150005
110004,45.508722,-73.591114,150006
110004,45.508385,-73.591152,150007
110004,45.508011,-73.591315,150008
110004,45.506157,-73.593040,150009
110004,45.505595,-73.593349,150010
110004,45.505197,-73.593463,150011
110004,45.504564,-73.593577,150012
110004,45.504316,-73.593577,150013
110004,45.504038,-73.593679,150014
110004,45.503609,-73.593893,150015
110004,45.503394,-73.594077,150016
110004,45.503252,-73.594197,160002
110004,45.503074,-73.594425,160003
110004,45.502932,-73.594626,160004
110004,45.502815,-73.594817,160005
110004,45.502717,-73.595019,160006
110004,45.502628,-73.595247,160007
110004,45.502403,-73.595936,160008
110004,45.502347,-73.596112,160009
110004,45.502276,-73.596334,170002
110004,45.501995,-73.597052,170003
110004,45.501661,-73.597758,170004
110004,45.501245,-73.598438,170005
110004,45.500893,-73.598900,170006
110004,45.500126,-73.599834,170007
110004,45.499665,-73.600371,170008
110004,45.499468,-73.600600,180002
110004,45.498613,-73.601533,180003
110004,45.498233,-73.601956,180004
110004,45.495856,-73.604408,180005
110004,45.495449,-73.604805,180006
110004,45.495301,-73.604940,180007
110004,45.495213,-73.605021,190002
110004,45.495229,-73.605336,190003
110004,45.495274,-73.605743,190004
110004,45.495355,-73.606174,190005
110004,45.495452,-73.606568,190006
110004,45.495592,-73.607087,190007
110004,45.495632,-73.607234,200002
110004,45.496008,-73.608668,200003
110004,45.496009,-73.608670,200004
110004,45.496009,-73.608680,200005
110004,45.496018,-73.609181,200006
110004,45.496008,-73.609594,200007
110004,45.495962,-73.609943,200008
110004,45.495927,-73.610131,200009
110004,45.495890,-73.610328,210002
110004,45.495574,-73.612257,210003
110004,45.495492,-73.613110,210004
110004,45.495473,-73.614411,210005
110004,45.495499,-73.615232,210006
110004,45.495490,-73.615516,210007
110004,45.495471,-73.615838,210008
110004,45.495406,-73.616351,210009
110004,45.495380,-73.616558,220002
110004,45.495191,-73.617401,220003
110004,45.495466,-73.617968,220004
110004,45.495575,-73.618228,220005
110005,45.492721,-73.613385,10001
110005,45.492721,-73.613329,10002
110005,45.492755,-73.613166,10003
110005,45.492723,-73.613075,10004
110005,45.492399,-73.612306,10005
110005,45.492362,-73.612133,10006
110005,45.492360,-73.612089,10007
110005,45.492354,-73.611976,20002
110005,45.492363,-73.611830,20003
110005,45.492392,-73.611708,20004
110005,45.492466,-73.611561,20005
110005,45.492550,-73.611468,20006
110005,45.492796,-73.611275,20007
110005,45.492925,-73.611197,20008
110005,45.492991,-73.611184,20009
110005,45.493077,-73.611184,20010
110005,45.493085,-73.611184,30002
110005,45.493188,-73.611224,30003
110005,45.493272,-73.611290,30004
110005,45.493330,-73.611359,30005
110005,45.493432,-73.611598,30006
110005,45.493451,-73.611745,30007
110005,45.493451,-73.612014,30008
110005,45.493484,-73.612145,30009
110005,45.493528,-73.612244,30010
110005,45.493571,-73.612316,30011
110005,45.493631,-73.612377,30012
110005,45.493706,-73.612413,30013
110005,45.493814,-73.612431,30014
110005,45.493856,-73.612439,40002
110005,45.493930,-73.612426,40003
110005,45.494035,-73.612365,40004
110005,45.494130,-73.612243,40005
110005,45.494182,-73.612156,40006
110005,45.494217,-73.612046,40007
110005,45.494225,-73.611951,40008
110005,45.494243,-73.611682,40009
110005,45.494253,-73.610647,40010
110005,45.494264,-73.610436,40011
110005,45.494281,-73.610093,50002
110005,45.494318,-73.609949,50003
110005,45.494346,-73.609854,50004
110005,45.494404,-73.609760,50005
110005,45.494478,-73.609679,50006
110005,45.494575,-73.609618,50007
110005,45.494582,-73.609614,60002
110005,45.494722,-73.609588,60003
110005,45.494806,-73.609601,60004
110005,45.494882,-73.609628,60005
110005,45.494930,-73.609669,60006
110005,45.495111,-73.609888,60007
110005,45.495209,-73.610003,60008
110005,45.495289,-73.610077,60009
110005,45.495436,-73.610165,60010
110005,45.495437,-73.610165,70002
110005,45.495690,-73.610247,70003
110005,45.495766,-73.609874,70004
110005,45.495820,-73.609558,70005
110005,45.495830,-73.609216,70006
110005,45.495830,-73.608741,70007
110005,45.495540,-73.607582,70008
110005,45.495540,-73.607583,80001
110005,45.495481,-73.607351,80002
110005,45.495311,-73.606814,80003
110005,45.495158,-73.606235,80004
110005,45.495077,-73.605784,80005
